Id,PID,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice,Street_isPaved,Lotshape_isRegular,isSlopeNormal,is_remodeled,is_roofGable,hasgood_Exterior,is_fullfurnished,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_paveddriveway,has_pool,has_Porch,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice,Foundation_PConc,Sale Type_New Home,proximity_to_veryClose,House_style_1_story,House_style_Splitlevel,house_age_Contemporary,house_age_Medieval,house_age_Stone-age
2688,903425340,60,9873,4,5,3,3,960,3,3,0,2,129000,1,1,1,0,1,1,0,0,2,0,0,1,0,1,0,0,11.76756768334381,0,0,1,1,0,0,0,0
2581,535180070,72,10011,5,6,3,1,1070,3,2,1,1,134450,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,11.80894766169701,0,0,0,1,0,0,0,0
2115,906403060,68,8883,7,5,4,1,929,5,3,1,2,207000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.240474072247506,1,0,0,0,0,0,1,0
754,903430070,50,3000,5,1,3,1,1040,3,4,0,0,62500,1,1,1,0,0,1,0,0,2,0,1,1,0,1,1,1,11.042921835724492,0,0,0,0,0,0,0,1
1079,528188150,36,2448,7,5,4,1,764,5,2,0,2,154000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,11.944707881395766,1,0,0,0,0,1,0,0
2615,535404080,73,7100,5,7,3,1,816,3,2,0,1,129900,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.77452020265869,0,0,0,1,0,0,0,0
329,923225440,36,2592,5,3,4,1,536,3,3,0,1,85000,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.350406535472453,0,0,0,0,0,0,0,0
1320,902401010,68,5700,7,7,3,1,572,3,2,1,1,116900,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.66907414746016,1,0,0,0,0,0,0,1
416,527455060,24,2289,6,6,3,1,855,3,3,1,2,148500,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,11.908340237224891,0,0,0,0,0,0,0,0
284,908226130,60,12180,4,4,4,1,672,2,2,0,1,80000,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,1,11.289781913656018,0,0,0,0,0,0,0,1
1385,905108170,68,7400,5,5,4,3,1060,3,2,0,2,152000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.931635799828413,1,0,0,0,1,0,1,0
2024,903401070,60,8850,6,7,3,1,768,5,3,0,2,165000,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,12.013700752882718,1,0,0,0,0,0,0,1
68,528456160,92,9215,7,5,4,1,1218,5,2,0,2,204500,1,1,1,1,0,1,0,1,2,0,0,1,0,1,0,1,12.228323254464993,1,1,0,1,0,1,0,0
1910,534479140,79,9480,5,7,3,1,728,5,3,2,1,146500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,11.894780707439258,0,0,1,0,0,0,0,1
381,527356040,82,11880,7,5,4,1,1271,3,3,1,2,157000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.964001084330445,0,0,1,1,0,0,0,0
1323,902405070,60,10800,7,7,3,2,1313,4,5,1,2,184000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1,12.122691036591123,0,0,0,0,0,0,0,1
2432,528235050,68,7861,6,5,4,1,783,5,3,1,2,183200,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.118333731222167,1,0,0,0,0,1,0,0
777,905200220,68,11616,5,5,3,1,1092,3,3,1,1,139000,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.842229212112828,0,0,0,1,0,0,0,0
1107,528365060,96,10542,7,5,4,4,1311,5,3,1,3,341000,1,1,1,0,0,1,0,1,3,1,0,1,0,1,0,0,12.739637756265655,1,0,0,0,0,0,1,0
30,527451180,21,1680,6,5,3,1,483,3,2,0,1,96000,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.472103470449973,0,0,0,0,0,0,0,0
282,908208020,80,8546,4,5,4,1,1121,5,2,0,2,140000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.84939770159144,1,0,0,1,0,1,0,0
188,902402010,90,7407,6,7,3,1,912,3,2,0,2,149700,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1,11.91638857040772,0,0,1,1,0,0,0,0
2356,527376090,78,10140,5,6,4,1,1056,5,3,0,2,153500,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,11.941455846009388,0,0,0,1,0,0,0,0
1464,907262030,65,8158,7,5,4,1,884,5,3,0,2,224900,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.323411137947407,1,0,0,0,0,1,0,0
2469,528488120,62,7500,7,5,4,1,1257,5,3,1,2,176000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.078239274020289,1,0,0,1,0,1,0,0
1834,533130170,85,10678,8,5,4,1,1683,5,4,1,2,285000,1,1,1,1,0,1,0,1,2,1,0,1,0,1,0,0,12.560244459250788,1,0,0,0,0,0,1,0
1779,528429110,49,15256,8,5,4,4,1485,5,3,0,3,282922,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.552926520261092,1,0,1,1,0,1,0,0
2569,535125060,88,14200,7,6,3,1,924,5,4,2,2,226000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.328290278254423,0,0,0,0,0,0,0,0
2334,527212040,82,12438,8,5,5,1,1234,5,4,1,3,361919,1,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,12.799175708864519,1,1,0,0,0,1,0,0
2330,527210030,59,16023,9,5,5,4,1398,5,3,1,3,457347,1,0,1,1,0,1,0,1,4,1,0,1,0,1,0,0,13.033197681535283,1,1,0,0,0,1,0,0
988,924100040,68,9819,6,5,3,4,1567,3,2,2,2,196000,1,0,0,0,1,1,0,1,3,0,0,1,0,1,0,0,12.185869938212655,1,0,0,1,0,0,0,0
382,527359050,80,10400,7,5,4,1,1090,3,3,1,2,152000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.931635799828413,0,0,0,1,0,0,0,0
670,535402330,91,11643,5,5,3,1,1248,3,6,0,4,200000,1,1,1,0,1,1,0,1,3,3,1,1,0,0,0,1,12.206072645530174,0,0,1,0,0,0,0,0
2760,906392120,78,11645,8,5,5,4,1570,5,2,0,3,294900,1,1,1,1,0,1,0,1,3,1,0,1,0,1,1,1,12.594391594803367,1,1,0,1,0,1,0,0
543,531376090,61,7328,7,5,4,1,1450,5,2,0,3,224243,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.32048556427219,1,1,0,1,0,1,0,0
2835,908227010,72,7822,6,3,2,1,832,3,3,0,2,92000,1,1,1,0,1,0,0,1,2,0,0,0,0,1,1,1,11.429543856031177,0,0,1,0,0,0,0,1
1735,528221090,65,9018,7,5,4,3,728,5,3,1,2,179540,1,0,1,1,0,1,0,1,2,1,0,1,0,1,0,1,12.09815330331068,1,1,0,0,0,1,0,0
448,528166060,103,13472,10,5,5,4,2392,5,3,1,3,386250,1,1,1,1,0,1,0,1,2,0,0,1,0,1,0,1,12.864240107194092,1,0,0,1,0,1,0,0
2287,923228200,68,1533,4,5,4,3,530,3,2,0,1,106500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.575900264131617,0,0,0,0,1,0,0,0
524,528477050,85,11003,10,5,5,3,1017,5,3,1,3,310000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.644327576461329,1,0,0,0,0,1,0,0
1767,528348030,83,10790,7,5,4,1,1066,5,4,1,3,252000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.437184366493561,1,0,0,0,0,0,1,0
2206,909254130,53,7128,7,5,3,1,918,4,4,2,1,164000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.007621706806335,0,0,0,0,0,0,0,1
1740,528222080,64,7713,7,5,4,1,728,5,3,0,2,177594,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.087255325185739,1,1,0,0,0,1,0,0
199,903232190,52,6240,5,7,3,1,528,4,2,0,2,123900,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,11.727230067617233,0,0,0,0,0,0,0,1
323,923201020,85,15300,5,5,3,1,1068,3,2,1,2,169000,1,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,12.037653993905211,0,0,0,1,0,0,0,0
2421,528228325,68,3196,7,5,4,4,1374,5,2,1,2,234000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.363076394339839,1,0,0,1,0,1,0,0
952,914475030,72,9360,6,7,4,3,957,3,2,2,2,173000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.061046873479915,0,0,0,0,1,0,0,0
24,527402200,68,11241,6,7,3,1,1004,5,2,1,2,149000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,1,11.911701584927597,0,0,0,1,0,0,0,0
1139,531376070,81,9260,7,5,4,2,1162,5,3,0,2,170000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.043553716032399,1,0,0,1,0,1,0,0
518,528458020,90,7993,7,5,5,1,1436,5,3,0,2,225000,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.323855681186558,1,1,0,1,0,1,0,0
1390,905201020,94,9239,5,8,3,1,960,5,3,0,1,144900,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,1,11.883799128308773,0,0,1,1,0,0,0,0
277,908102170,60,10044,5,6,4,4,1196,3,3,0,1,144000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,1,1,11.877568578558138,0,0,0,1,0,0,0,0
54,528228440,43,3182,8,5,4,1,1256,5,2,1,2,192000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.165250651009918,1,0,0,1,0,1,0,0
649,535353040,60,7626,5,8,3,1,1031,4,2,0,1,145500,1,1,1,1,0,1,0,1,2,0,0,1,0,0,0,1,11.887931365593685,0,0,0,1,0,0,0,0
2600,535377100,60,7008,4,8,2,1,448,5,1,0,1,86900,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.372513311253483,0,0,0,0,0,0,0,1
617,534475185,128,12160,6,4,3,1,1505,5,2,1,2,149500,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.915051671812877,0,0,1,1,0,0,0,0
2209,909256120,50,6305,5,7,2,1,920,5,2,1,1,119750,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,11.693161515273161,1,0,0,1,0,0,0,1
2814,907418020,68,8846,6,5,4,1,750,5,3,0,2,173900,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.066235700342375,1,1,0,0,0,1,0,0
2542,534275010,68,10659,5,6,3,1,1050,3,3,0,1,136500,1,0,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.824079893607152,0,0,0,1,0,0,0,0
2323,527146135,68,13108,8,5,4,1,2062,5,4,0,2,270000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.506177237980511,1,0,0,0,0,0,1,0
1393,905202230,68,13500,6,7,4,4,1602,4,1,1,2,235000,1,1,1,0,0,1,0,1,2,0,0,1,0,0,0,0,12.367340793126296,0,0,0,1,0,0,0,0
490,528290190,62,7750,7,5,4,1,384,5,3,1,2,156000,1,1,1,1,1,1,0,1,2,1,0,1,0,0,0,1,11.957611286231675,1,0,0,0,1,0,1,0
542,531375130,60,12450,5,5,4,1,1114,5,3,0,2,153000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,0,11.938193200374572,1,0,1,1,0,1,0,0
973,923203190,68,4500,6,5,5,1,1224,5,2,0,2,165000,1,1,1,0,0,1,0,1,3,0,0,1,0,1,0,0,12.013700752882718,1,0,0,1,0,0,1,0
1012,527212050,77,11198,9,5,4,1,1122,5,4,1,3,325000,1,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,12.691580461311874,1,0,0,0,0,1,0,0
2218,909281020,79,6221,5,5,3,1,728,5,3,0,2,140000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.84939770159144,0,0,0,0,0,0,0,1
2033,903453080,120,13200,6,6,3,1,741,2,5,1,2,202500,1,1,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.218495165528731,0,0,0,0,1,0,0,0
1071,528180140,65,8769,9,5,5,1,1702,5,1,1,3,367294,1,1,1,1,0,1,0,1,2,1,0,1,0,1,0,1,12.813917896253697,1,1,0,1,0,1,0,0
1583,916403230,85,10200,6,5,4,3,1461,5,3,1,2,175000,1,1,1,0,1,1,0,1,3,0,0,1,0,0,0,0,12.072541252905651,0,0,0,0,1,0,1,0
2858,909275230,60,9550,7,5,3,1,756,4,3,1,3,140000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.84939770159144,0,0,0,0,0,0,0,1
2265,916403040,42,10331,7,7,4,1,1265,4,3,0,2,174000,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,12.066810578196666,0,0,0,1,0,0,1,0
1088,528235180,59,9587,7,5,4,4,856,5,2,0,2,190000,1,0,1,1,1,1,0,1,3,0,0,1,0,0,0,1,12.154779351142624,1,0,0,0,1,1,0,0
698,902105060,90,9900,5,8,3,1,504,5,3,0,0,129000,1,1,1,1,1,1,0,1,2,0,0,0,0,1,1,1,11.76756768334381,0,0,0,0,0,0,0,1
628,535126010,100,13000,6,6,4,1,896,3,4,1,1,193500,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.173032791451973,0,0,0,0,0,0,0,0
1212,534403050,75,8250,6,7,4,1,1092,5,3,0,2,145000,1,1,1,0,0,1,0,1,2,0,0,1,0,0,0,1,11.884489021402711,0,0,0,1,0,0,0,0
2864,909280070,81,8170,7,7,3,1,1022,5,4,1,2,218000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,12.292250341771226,0,0,0,0,0,0,0,1
2740,905451050,80,12048,5,6,0,0,0,4,3,1,2,135000,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,11.813030057420567,0,0,0,1,0,0,0,0
2560,534475160,89,10858,5,6,3,2,1444,5,2,1,1,146500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.894780707439258,0,0,1,1,0,0,0,0
1716,528174010,61,7577,6,5,4,3,1362,5,2,1,2,194700,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.17921519136029,1,0,0,1,0,1,0,0
1130,528488140,62,7500,7,5,4,1,1218,5,2,0,2,230348,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.347346487886606,1,1,0,1,0,1,0,0
201,903234050,51,6120,6,5,2,1,1124,3,2,1,1,109500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1,11.603679828238693,0,0,1,1,0,0,0,1
2328,527190050,44,5306,7,7,4,1,1064,4,2,1,2,239000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.384218830913648,1,0,0,0,0,0,1,0
2583,535301150,70,8092,6,8,3,1,1050,5,3,0,1,156000,1,1,1,1,0,1,0,1,2,0,0,1,0,0,0,1,11.957611286231675,0,0,0,1,0,0,0,0
1206,534277060,77,8593,4,6,3,1,907,5,3,0,1,109008,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,11.59917655301345,0,0,0,1,0,0,0,0
2242,910206010,64,11067,2,4,0,0,0,5,1,0,1,68104,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,11.128791227563893,0,0,0,0,0,0,0,1
1105,528363020,68,11929,8,7,4,3,1242,5,4,1,3,290000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.577636201962656,1,0,0,0,0,0,1,0
121,534401110,90,9900,5,5,4,1,1209,4,3,0,2,159000,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.976659481202368,1,0,0,1,0,0,0,0
1223,534453140,50,4882,4,7,3,1,348,3,2,0,1,87000,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,11.37366339763672,1,0,1,0,0,0,0,1
265,907252120,68,11423,8,5,4,3,1581,5,3,1,2,272000,1,1,1,1,1,1,0,1,3,0,0,1,0,0,1,1,12.513557345278134,1,0,0,1,0,1,0,0
2813,907414040,65,8772,7,5,4,2,1336,5,3,0,2,198000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,1,1,12.196022309676673,1,1,0,1,0,1,0,0
1294,902109120,63,7628,4,6,3,1,801,4,2,0,2,119164,1,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,11.688255974575329,0,0,0,0,0,0,0,1
2745,905477010,77,8335,5,5,0,0,0,4,3,1,0,93000,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,11.440354772135393,0,0,0,1,0,0,0,0
1094,528280180,71,8220,7,5,4,3,982,5,3,1,2,226750,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,1,12.331603367977383,1,0,0,0,0,1,0,0
651,535353140,107,10615,3,5,2,2,978,3,3,0,2,95000,1,0,0,0,1,1,0,1,3,0,1,1,0,1,1,1,11.461632170582678,0,0,1,0,0,0,0,1
198,903228150,50,6000,6,7,3,1,780,3,3,0,1,139900,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,11.848683160653573,0,0,0,0,0,0,0,1
131,534451150,55,5350,3,2,3,1,728,5,3,0,0,76500,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,11.245046019814627,0,0,0,1,0,0,0,1
1258,535380110,60,5400,4,7,3,1,672,4,2,0,1,86900,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,11.372513311253483,1,0,0,1,0,0,0,1
1599,923227030,68,17979,5,6,3,1,1113,5,3,0,1,152500,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.934919875029603,0,0,0,1,0,0,0,0
1508,908250090,68,9520,4,5,4,1,911,3,2,0,1,99000,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11.502875129116727,0,0,0,1,0,0,0,0
615,534450150,50,5330,4,7,3,1,420,4,2,0,0,82500,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,11.320553572322773,0,0,0,1,0,0,0,1
1815,531451030,50,8012,6,5,4,1,1575,4,2,0,2,179200,1,1,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.096257779522967,1,0,0,1,0,0,1,0
2712,905105010,75,9000,5,6,3,1,1059,4,3,0,1,142500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.867097278690842,0,0,0,1,0,0,0,0
2051,905101070,62,14299,4,3,3,1,1005,3,3,0,2,115400,1,1,1,0,1,1,0,1,2,0,0,0,0,0,0,1,11.656159633056136,0,0,1,1,0,0,0,0
1863,534104090,68,7050,7,5,4,1,1057,5,3,1,2,226000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.328290278254423,1,0,0,0,0,1,0,0
2510,533212130,30,3180,7,5,4,1,600,5,2,0,2,144152,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,11.87862357740665,1,0,0,0,0,1,0,0
1069,528178090,112,16451,8,5,5,4,1765,5,4,1,3,370000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.821258284620408,1,0,0,0,0,1,0,0
336,923276030,76,12887,5,7,4,2,833,3,2,0,2,149900,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.917723684090689,0,0,0,1,0,0,1,0
2417,528221100,105,15578,6,5,4,1,728,4,3,0,2,172785,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,1,12.059803326028716,1,1,0,0,0,1,0,0
1962,535451110,60,7200,5,8,3,1,864,4,3,0,2,129000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,1,11.76756768334381,0,0,0,1,0,0,0,0
372,527302175,48,17043,6,5,4,1,1362,3,3,1,2,181000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,12.106252310247962,0,0,0,1,0,0,0,0
2578,535178100,125,10000,5,6,3,3,1058,5,3,1,1,148000,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,1,11.904967552746252,0,0,0,0,1,0,0,0
2824,908130020,75,8050,6,5,4,3,914,5,2,0,0,117250,1,1,1,1,1,1,0,1,2,0,0,0,0,0,1,1,11.672063686308526,1,0,0,1,0,1,0,0
471,528228435,43,3182,7,5,4,3,1373,5,2,1,2,192500,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,12.167851432709975,1,0,0,1,0,1,0,0
1544,909451150,24,1950,6,6,4,1,716,3,3,1,2,151000,1,1,1,0,1,1,0,1,3,1,0,1,0,0,0,0,11.925035115797062,0,0,0,0,0,0,1,0
2141,907203060,70,7700,5,5,3,1,882,3,3,0,2,112500,1,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,11.630708500626612,0,0,0,1,0,0,0,0
2008,903205085,98,8731,5,5,3,1,915,3,3,1,2,144000,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,11.877568578558138,0,0,0,1,0,0,0,1
1075,528186130,89,8232,9,5,5,1,1800,5,2,1,3,370967,1,0,1,1,0,1,0,1,3,0,0,1,0,0,0,1,12.823868388846332,1,1,0,1,0,1,0,0
34,527453130,24,2280,6,6,3,1,855,3,3,1,2,149900,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,11.917723684090689,0,0,0,0,0,0,0,0
847,907192030,68,8935,7,5,4,1,831,5,3,0,2,195000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.180754837545884,1,0,0,0,0,1,0,0
1629,527165100,68,9125,7,5,4,1,384,4,3,1,2,163900,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.00701176473192,1,0,0,0,1,0,1,0
2073,905352010,68,11075,6,5,4,1,1190,5,3,1,2,182000,1,1,1,0,0,1,0,1,2,0,0,1,0,1,0,0,12.111761966058932,1,0,0,1,0,0,1,0
960,916382100,113,13438,9,5,5,4,2190,5,3,1,3,410000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.92391243868049,0,0,0,1,0,1,0,0
955,914476430,82,11070,5,5,4,1,1582,3,2,0,2,152000,1,1,1,0,1,1,0,1,3,0,0,1,0,0,0,0,11.931635799828413,1,0,0,1,0,0,1,0
2476,531376030,65,7800,7,5,4,1,891,5,3,0,2,184000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,0,12.122691036591123,1,0,0,0,0,1,0,0
1590,923202015,78,7060,7,5,4,4,1344,5,2,0,4,206300,1,1,1,0,1,1,0,1,4,0,1,1,0,0,0,0,12.237086699059343,1,0,0,0,1,0,1,0
2913,923226150,68,11836,5,5,3,1,1652,3,4,0,3,146500,1,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,11.894780707439258,0,0,0,1,0,0,0,0
149,535180130,60,8382,4,5,3,1,832,3,3,0,1,108000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.589886506106357,0,0,0,0,0,0,0,0
2525,534126060,102,10192,7,6,3,1,570,4,4,1,2,170000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.043553716032399,0,0,0,0,1,0,0,0
1470,907290250,68,4426,6,5,4,2,848,5,1,0,2,145000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,1,1,11.884489021402711,1,0,0,1,0,1,0,0
412,527453140,24,2280,7,5,4,1,1057,3,2,1,2,123000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,11.719939634354555,0,0,0,1,0,0,0,0
1399,905351089,68,2887,6,5,4,2,1291,5,2,1,2,173000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,12.061046873479915,1,0,0,1,0,0,1,0
183,902207140,60,8520,6,8,3,1,624,4,2,0,2,105900,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,11.570250531589497,0,0,0,1,0,0,0,1
974,923225360,21,1596,4,5,4,4,462,3,2,0,1,91000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.418614785498987,0,0,0,0,1,0,0,0
930,909426090,78,15600,5,7,3,1,1067,2,3,1,1,158000,1,1,1,1,1,1,0,0,3,0,0,1,0,1,0,0,11.970350312009105,0,0,0,0,0,0,0,1
881,907412020,65,9313,7,5,4,1,864,5,3,0,2,190000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.154779351142624,1,0,0,0,0,1,0,0
1180,533250110,22,11064,8,5,4,4,1230,5,1,1,2,217500,1,0,1,0,0,1,0,1,2,1,0,1,0,1,0,0,12.289954129510877,1,0,0,1,0,0,1,0
1553,910226040,75,9000,5,5,3,1,1151,4,4,0,1,165500,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,12.016726473799254,0,0,0,0,0,0,0,0
928,909425060,75,12000,7,7,3,1,704,5,3,1,1,174500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,12.069680020624618,0,0,0,0,0,0,0,1
1512,908276140,62,7692,4,6,5,3,416,4,3,0,1,100000,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11.512925464970229,0,0,0,0,1,0,0,0
3,526351010,81,14267,6,6,3,1,1329,3,3,0,1,172000,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,12.05524975579559,0,0,0,1,0,0,0,0
2140,907202220,75,9675,5,6,3,1,864,3,3,0,2,120000,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,11.695247021764184,0,0,0,1,0,0,0,0
553,531477020,60,8400,4,4,3,1,721,4,2,0,1,82000,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,11.314474526246391,0,0,1,1,0,0,0,0
2594,535354130,50,7500,6,6,3,1,784,5,3,0,2,127000,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.751942365440728,0,0,0,0,0,0,0,1
1314,902305080,60,9600,6,5,4,1,735,2,3,1,2,129500,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,11.771436160121729,0,0,0,0,0,0,0,1
366,527182110,68,5814,8,5,4,3,1220,4,1,1,2,187500,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,12.141534124392603,0,0,0,1,0,0,1,0
1462,907255060,68,14860,8,5,5,4,1778,5,3,1,3,300000,1,0,1,1,0,1,0,1,3,0,0,1,0,1,1,1,12.611537753638338,1,0,0,1,0,1,0,0
2541,534250300,68,14803,6,5,3,1,825,4,4,1,2,190000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.154779351142624,0,0,0,0,0,0,0,0
2088,905480090,50,7550,4,5,3,1,951,2,4,0,1,96000,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,11.472103470449973,0,0,0,0,0,0,0,1
527,528480130,65,8125,7,5,4,1,1092,5,2,0,2,241000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.392552212472792,1,0,0,0,0,1,0,0
1824,532376090,40,13673,5,5,3,1,1140,3,3,1,1,143900,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.876873892875459,0,0,1,1,0,0,0,0
2918,923228180,21,1533,4,5,3,1,546,3,3,0,1,87550,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.379965337713998,0,0,0,0,0,0,0,0
49,528180070,61,7658,9,5,5,1,1752,5,2,1,2,319900,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.675763725937609,1,0,0,1,0,1,0,0
2332,527210050,63,12292,9,5,5,4,1094,5,4,1,3,356383,1,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,12.783761274226782,1,1,0,0,0,1,0,0
