Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,Garage Qual,Garage Cond,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_isPaved,Lotshape_isRegular,isLandLevel,isLotInside,isLotCorner,isLotCulDSac,isSlopeNormal,proximity_to,Density,House_style,Bldg_type,isgood_overall,house_age,is_remodeled,is_roofGable,has_masonryveneer,hasgood_Exterior,hasgood_Basement,hasBasement,is_fullfurnished,has_gasFurnace,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_goodkitchen,is_fullyfunctional,has_fireplace,has_detachedGarage,has_Garage,has_goodGarage,has_paveddriveway,has_pool,has_woodDeck,has_Porch,has_miscFeatures,has_goodFence,isNeigh_collgcr_oldtown,is_densityHigh
1564,914453045,20,RL,68,23730,Mitchel,7,5,Gable,MetalSd,MetalSd,4,3,PConc,5,3,2,5,1,1840,5,3,0,3,3,3,9,2008,WarrantyDeed,300000,1,0,1,1,0,0,1,close,MedLow,1_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,4,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
2613,535403150,20,RL,79,8910,NAmes,6,6,Hip,BrkFace,BrkFace,3,3,CBlock,3,3,2,4,1,655,5,3,1,2,3,3,7,2006,WarrantyDeed,159500,1,1,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
2832,908188140,160,RM,24,2522,Edwards,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,970,5,3,0,2,3,3,4,2006,WarrantyDeed,137500,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1
2459,528439030,20,RL,73,8688,Somerst,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,1,1,1616,5,3,0,3,3,3,4,2006,WarrantyDeed,232000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
1360,903452025,30,RM,68,6291,IDOTRR,6,6,Gable,Stucco,Wd Shng,4,4,BrkTil,3,3,1,1,1,768,3,1,0,2,3,3,7,2008,WarrantyDeed,93850,0,0,1,1,0,0,1,far,MedLow,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
2723,905200380,30,RL,68,17529,Sawyer,5,5,Gable,BrkFace,Wd Sdng,3,3,BrkTil,3,3,1,1,1,872,2,2,1,1,2,2,4,2006,WarrantyDeed,105000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Stone-age,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
1350,903235100,30,RM,60,6324,BrkSide,4,6,Gable,MetalSd,MetalSd,3,3,BrkTil,3,3,1,1,1,520,2,1,0,1,2,3,5,2008,WarrantyDeed,68500,1,0,1,1,0,0,1,veryClose,MedLow,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0
136,535106190,90,RL,80,11600,NAmes,5,5,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,1,1105,3,5,0,2,3,3,1,2010,WarrantyDeed,154300,1,1,1,0,1,0,1,veryClose,High,2&2.5_story,Duplex,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2235,910201050,50,RM,50,7288,IDOTRR,5,7,Gable,VinylSd,VinylSd,4,4,BrkTil,3,1,1,1,1,936,5,3,0,0,0,0,9,2007,WarrantyDeed,129850,1,1,1,1,0,0,1,veryClose,MedLow,1.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1993,902301130,70,RM,35,4571,OldTown,5,7,Gable,MetalSd,MetalSd,3,3,BrkTil,3,3,1,3,1,616,5,3,0,2,2,2,6,2007,WarrantyDeed,114000,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1
367,527214050,20,RL,63,17423,StoneBr,9,5,Hip,VinylSd,VinylSd,5,3,PConc,5,3,1,5,1,2216,5,1,1,3,3,3,7,2009,New Home,501837,1,0,1,0,0,1,1,close,Low,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
1309,902300215,50,RM,100,12665,OldTown,5,8,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,2,1,1,876,4,4,1,3,3,3,6,2008,WarrantyDeed,153900,1,0,1,1,0,0,1,veryClose,High,1.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1
402,527425110,20,RL,60,9000,NAmes,4,7,Gable,VinylSd,VinylSd,3,4,CBlock,3,3,1,4,1,864,4,3,0,2,3,3,7,2009,WarrantyDeed,130000,1,1,1,0,0,0,1,close,High,1_story,Single,0,Colonial,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1
1592,923203140,120,RM,32,4500,Mitchel,6,5,Hip,VinylSd,VinylSd,3,3,PConc,5,3,1,5,1,1189,5,2,0,2,3,3,4,2008,WarrantyDeed,160500,1,1,1,0,0,0,1,close,MedLow,1_story,TownHouse,0,Medieval,0,0,1,1,1,0,0,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
2409,528186110,120,RL,48,6373,NridgHt,9,5,Hip,MetalSd,MetalSd,5,3,PConc,5,4,1,5,1,1666,5,2,1,2,3,3,6,2006,New Home,310090,1,1,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
539,531371050,20,RL,67,10083,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1176,5,2,0,2,3,3,8,2009,WarrantyDeed,184900,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
1940,535327200,20,RL,70,13300,NAmes,5,7,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,4,3,1,4,1,928,3,2,0,1,3,3,6,2007,WarrantyDeed,132000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1
588,534129370,20,RL,80,9600,NWAmes,5,5,Gable,HdBoard,HdBoard,3,3,CBlock,4,3,2,4,4,1288,3,3,1,2,3,3,8,2009,WarrantyDeed,163000,1,1,1,1,0,0,1,veryClose,MedLow,1_story,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
96,533210060,160,FV,30,3215,Somerst,7,5,Gable,MetalSd,MetalSd,4,3,PConc,4,3,3,5,1,600,5,2,0,2,3,3,4,2010,Contract,155000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
1187,534127210,80,RL,68,11104,NWAmes,6,6,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,3,5,1,1427,4,4,0,2,3,3,5,2008,WarrantyDeed,183000,1,0,1,1,0,0,1,close,MedLow,Splitlevel,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
2154,907280090,60,RL,68,15295,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,2,5,1,860,5,3,2,2,3,3,6,2007,WarrantyDeed,211000,1,0,1,0,1,0,1,close,High,2&2.5_story,Single,0,Medieval,1,1,1,1,1,0,0,1,1,3,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1
550,531452260,60,RL,70,9109,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,2,5,754,5,3,0,2,3,3,10,2009,WarrantyDeed,184000,1,1,1,1,0,0,1,veryClose,MedLow,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,3,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
811,906226100,90,RL,64,7018,SawyerW,5,5,Gable,HdBoard,HdBoard,3,3,Slab,0,0,0,0,0,0,3,4,0,2,3,3,6,2009,WarrantyDeed,118858,1,1,0,1,0,0,1,close,MedLow,1_story,Duplex,0,Colonial,0,1,0,1,0,1,1,1,1,2,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0
124,534403410,80,RL,68,14112,NAmes,5,7,Hip,Wd Sdng,HdBoard,3,3,PConc,3,3,3,5,1,1152,3,3,1,2,3,3,4,2010,WarrantyDeed,180500,1,0,1,0,1,0,1,close,High,Splitlevel,Single,0,Colonial,0,0,1,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
1836,533206060,120,FV,80,3523,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1141,5,2,0,2,3,3,2,2007,New Home,166000,1,0,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
779,905200350,80,RL,88,15312,Sawyer,6,5,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,3,3,1,1138,5,3,1,2,3,3,3,2009,COD,148000,1,1,1,1,0,0,1,close,MedHigh,Splitlevel,Single,0,Colonial,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
1886,534276180,20,RL,74,7450,NAmes,5,5,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,2,894,4,2,1,2,3,3,1,2007,WarrantyDeed,124000,1,0,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1
1724,528186090,120,RL,60,7313,NridgHt,9,5,Hip,MetalSd,MetalSd,5,3,PConc,5,3,1,5,1,1561,5,2,1,2,3,3,8,2007,WarrantyDeed,277500,1,1,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2450,528358030,60,RL,83,10019,NoRidge,8,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,1,4,1,1342,5,4,1,3,3,3,6,2006,WarrantyDeed,350000,1,0,1,1,0,0,1,close,Low,2&2.5_story,Single,1,Medieval,0,0,1,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
1013,527214030,20,RL,53,15401,StoneBr,9,5,Hip,VinylSd,VinylSd,5,3,PConc,5,3,4,5,1,1884,5,2,1,3,3,3,9,2008,WarrantyDeed,387000,1,0,0,0,0,1,1,close,Low,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2084,905476170,30,RL,58,9098,Edwards,4,7,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,2,4,1,528,5,2,0,0,0,0,7,2007,WarrantyDeed,86000,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1184,533350120,20,RL,103,16280,Veenker,8,9,Gable,VinylSd,VinylSd,5,5,CBlock,4,5,2,5,4,1426,5,3,1,2,3,3,5,2008,WarrantyDeed,290000,1,1,1,1,0,0,1,close,veryLow,1_story,Single,1,Colonial,1,1,0,1,1,0,0,1,1,4,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0
728,902477130,30,C (all),72,9392,IDOTRR,3,3,Mansard,AsbShng,AsbShng,3,2,CBlock,2,3,1,1,1,245,3,2,0,0,0,0,9,2009,WarrantyDeed,44000,1,1,1,0,1,0,1,close,MedLow,1_story,Single,0,Stone-age,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
950,914474070,60,RL,71,12209,Mitchel,6,5,Gable,VinylSd,VinylSd,3,3,PConc,5,3,1,4,1,804,5,3,1,2,3,3,6,2009,WarrantyDeed,215000,1,0,1,0,0,1,1,close,MedLow,2&2.5_story,Single,0,Contemporary,1,1,0,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2524,534125210,190,RL,79,13110,NWAmes,5,6,Gable,Plywood,Plywood,3,3,CBlock,4,3,1,5,1,1153,5,2,0,2,3,3,7,2006,WarrantyDeed,146500,1,0,1,0,1,0,1,veryClose,MedLow,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,3,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0
2513,533223080,160,FV,68,2651,Somerst,7,5,Gable,MetalSd,MetalSd,4,3,PConc,4,3,1,5,1,673,5,3,0,2,3,3,4,2006,WarrantyDeed,165000,1,1,1,0,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,0,1,0,0,0,1,1,3,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1
2028,903427040,50,RM,60,8520,OldTown,6,7,Gable,Stucco,Stucco,3,4,BrkTil,3,3,1,4,2,714,3,5,1,1,3,3,8,2007,WarrantyDeed,136000,1,1,1,1,0,0,1,veryClose,High,1.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
2309,526303060,20,RL,68,39384,NAmes,6,6,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,4,3,4,4,1,1705,5,1,2,2,3,3,10,2006,WarrantyDeed,252000,1,0,0,0,0,1,0,close,High,1_story,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
51,528188120,160,RL,36,2628,NridgHt,7,5,Gable,VinylSd,Wd Shng,4,3,PConc,4,3,1,1,1,764,5,2,0,2,3,3,6,2010,WarrantyDeed,175500,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,1,1,0,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
699,902106010,70,RM,57,6406,OldTown,5,6,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,4,1,690,3,3,1,2,3,3,10,2009,WarrantyDeed,150000,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1881,534252110,20,RL,68,12342,NAmes,5,5,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,1,1,978,3,3,1,1,3,3,8,2007,WarrantyDeed,139900,1,0,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1
1345,903232090,50,RM,52,6240,BrkSide,5,7,Gable,MetalSd,MetalSd,3,3,PConc,3,3,1,1,1,1078,3,3,1,2,3,3,6,2008,WarrantyDeed,162900,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
166,535457010,20,RL,87,10000,NAmes,6,6,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,1,1,1116,3,3,0,2,3,3,2,2010,WarrantyDeed,160000,1,0,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
781,905228050,20,RL,68,9000,Sawyer,2,2,Gable,Wd Sdng,Wd Sdng,3,3,Slab,0,0,0,0,0,0,2,2,0,0,0,0,6,2009,WarrantyDeed,63900,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,0,Stone-age,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
379,527354200,20,RL,80,11088,NWAmes,6,5,Gable,HdBoard,HdBoard,3,3,PConc,3,3,1,4,1,1140,4,3,1,2,3,3,5,2009,WarrantyDeed,184000,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2818,908102320,20,RL,134,17755,Edwards,5,4,Gable,HdBoard,Plywood,3,3,CBlock,3,3,1,3,1,1466,3,3,2,2,3,3,11,2006,WarrantyDeed,149900,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
1168,533215020,120,FV,68,4765,Somerst,9,5,Hip,MetalSd,MetalSd,4,3,PConc,4,3,3,5,1,1614,5,2,1,2,3,3,7,2008,WarrantyDeed,300000,1,0,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
1396,905226110,190,RL,68,10532,ClearCr,5,3,Flat,Plywood,Plywood,3,3,CBlock,3,3,2,4,1,988,4,3,2,2,3,3,12,2008,WarrantyDeed,145000,1,1,1,0,1,0,1,close,Low,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,3,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
838,907130100,60,RL,65,15426,CollgCr,6,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,5,1,928,5,3,0,2,3,3,8,2009,WarrantyDeed,231500,1,0,1,1,0,0,1,close,High,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,3,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1492,908127120,30,RL,63,13907,Edwards,5,6,Gable,WdShing,Wd Shng,3,3,CBlock,3,3,1,3,1,996,5,3,1,0,0,0,7,2008,WarrantyDeed,108000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
637,535178040,20,RL,70,8750,NAmes,5,5,Gable,BrkFace,BrkFace,3,3,CBlock,3,3,1,4,3,1202,3,3,0,1,3,3,11,2009,COD,120000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1
1826,532377140,20,RL,68,9945,Sawyer,5,5,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,1,988,3,3,0,2,3,3,10,2007,WarrantyDeed,128500,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
173,902106140,30,RM,56,8960,OldTown,5,6,Gable,WdShing,Wd Shng,3,3,CBlock,3,3,1,1,1,1008,4,2,1,2,3,3,3,2010,WarrantyDeed,115000,1,1,1,1,0,0,1,veryClose,High,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
715,902301080,50,RM,50,3500,OldTown,5,7,Gable,AsbShng,AsbShng,3,3,CBlock,3,3,1,2,1,720,3,2,0,1,3,3,4,2009,WarrantyDeed,110000,1,1,1,1,0,0,1,close,High,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1183,533350090,60,RL,68,24572,Veenker,9,3,Mansard,Wd Sdng,Wd Sdng,4,4,CBlock,4,3,1,5,1,994,3,3,1,3,3,3,6,2008,WarrantyDeed,150000,1,0,1,0,0,1,1,close,veryLow,2&2.5_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,2,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2433,528235130,60,RL,74,9056,Gilbert,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,4,3,1,1,707,5,3,1,2,3,3,10,2006,WarrantyDeed,178000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,0,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2866,909282060,70,RL,70,12320,Crawfor,7,7,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,1,1,637,5,3,2,3,3,3,5,2006,WarrantyDeed,199500,1,0,0,1,0,0,1,close,MedLow,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0
2311,527105060,60,RL,60,8238,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,3,3,1,5,1,813,5,3,1,2,3,3,5,2006,WarrantyDeed,183500,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
1551,910205010,80,RM,75,6000,IDOTRR,5,5,Hip,HdBoard,Plywood,2,3,CBlock,4,3,2,4,1,624,5,3,1,1,3,3,7,2008,WarrantyDeed,126000,1,1,1,1,0,0,1,close,MedLow,Splitlevel,Single,0,Colonial,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
1049,527454120,120,RL,24,2529,NPkVill,7,6,Gable,Plywood,Brk Cmn,3,3,CBlock,4,3,1,4,1,1055,2,2,0,2,3,3,9,2008,WarrantyDeed,148500,1,1,1,1,0,0,1,close,veryLow,1_story,TownHouse,1,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
657,535376060,60,RL,60,10800,OldTown,5,7,Gable,VinylSd,VinylSd,3,4,BrkTil,3,3,1,1,1,676,5,4,0,2,3,3,8,2009,WarrantyDeed,149000,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1
414,527454130,160,RL,24,2349,NPkVill,6,5,Gable,Plywood,Brk Cmn,3,3,CBlock,4,3,1,4,1,855,3,3,1,2,3,3,5,2009,WarrantyDeed,137900,1,1,1,1,0,0,1,close,veryLow,2&2.5_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0
1181,533250160,120,RL,32,10846,Veenker,8,5,Gable,BrkFace,BrkFace,4,3,PConc,4,3,4,5,1,1719,5,1,2,2,3,3,5,2008,Contract,324000,1,0,1,0,0,1,1,close,veryLow,1_story,TownHouse,1,Medieval,0,1,0,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
1514,909100170,30,RL,67,5604,Edwards,5,6,Gable,Stucco,Stucco,3,3,CBlock,3,3,1,4,1,864,3,2,0,0,0,0,4,2008,WarrantyDeed,98000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
1040,527450110,160,RM,21,1680,BrDale,6,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,2,1,483,3,2,0,1,3,3,2,2008,WarrantyDeed,103400,1,1,1,1,0,0,1,close,Low,2&2.5_story,TownHouse,0,Colonial,0,1,1,1,0,0,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0
216,905101100,50,RL,54,6342,Sawyer,5,8,Gable,VinylSd,VinylSd,3,4,CBlock,3,3,1,1,1,780,4,2,0,0,0,0,5,2010,WarrantyDeed,94000,1,1,1,1,0,0,1,veryClose,MedHigh,1.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1720,528181060,120,RL,34,4590,NridgHt,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,4,2,5,1,1554,5,2,1,2,3,3,8,2007,WarrantyDeed,209500,1,1,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2331,527210040,60,RL,60,18062,StoneBr,10,5,Hip,CemntBd,CmentBd,5,3,PConc,5,3,4,1,1,1528,5,5,1,3,3,3,9,2006,New Home,545224,1,0,0,0,0,1,1,close,Low,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
204,903426200,70,RM,60,12900,OldTown,6,8,Gable,Wd Sdng,Wd Sdng,4,4,PConc,3,3,1,1,1,780,5,3,0,0,0,0,5,2010,WarrantyDeed,159900,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
19,527276150,20,RL,140,19138,Gilbert,4,5,Gable,VinylSd,VinylSd,3,3,CBlock,3,3,1,2,1,864,5,2,0,2,3,3,6,2010,WarrantyDeed,141000,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2438,528275080,60,RL,68,8658,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,4,1,982,5,3,1,2,3,3,4,2006,WarrantyDeed,215000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
89,532378110,20,RL,68,6897,Sawyer,5,8,Gable,HdBoard,HdBoard,3,4,CBlock,3,3,1,4,1,1040,5,3,0,1,3,3,4,2010,WarrantyDeed,127000,1,0,1,0,1,0,1,close,MedHigh,1_story,Single,1,Colonial,1,1,0,1,0,0,0,1,1,2,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
240,905452160,20,RL,75,9525,Edwards,5,7,Gable,WdShing,Wd Shng,3,3,CBlock,3,3,3,3,1,1172,3,3,0,1,3,3,6,2010,WarrantyDeed,128000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1
105,533238045,20,FV,57,12853,Somerst,8,5,Gable,CemntBd,CmentBd,4,3,PConc,5,1,1,5,1,1642,5,1,1,3,3,3,4,2010,New Home,267916,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
